ddate,district,ASLT_RollAvg7,ASLT_RollDRate7,ASLT_RollARate7,ASLT_RollAvgDist7,ASLT_RollAvgMaxDist7,ASLT_RollAvgCMLen7,ASLT_RollAvgLen7,ASLT_RollAvgHardship7,ASLT_RollAvgCountCMArea7,ASLT_RollAvgDRateCMArea7,ASLT_RollAvgARateCMArea7,ASLT_RollAvgDensity7
2022-01-07,24,5.285714285714286,0.2936507936507936,0.21428571428571427,1.7138481634725384,35.387097008917046,37.25689394366,186.2844697183,41.1984126984127,0.07778141636672598,0.004321189798151443,0.0031533006635159175,0.015556283273345194
2022-01-07,12,6.857142857142857,0.3357927786499215,0.1465070643642072,2.484214731183773,21.287634542668904,43.79906948444,437.9906948444,33.49373364730508,0.08782100082634188,0.0043005751091470985,0.0018763495655032864,0.008782100082634187
2022-01-07,22,5.571428571428571,0.404421768707483,0.23639455782312924,2.7547159524244647,32.27456438946207,48.7635184928625,390.1081479429,38.38503401360544,0.05502092962382826,0.0039938879928407695,0.00233452662323325,0.006877616202978533
2022-01-07,7,12.428571428571429,0.3975758994555987,0.18797681015726128,1.6988109432651721,25.040364865088925,44.44293571435714,311.1005500005,87.82247652097276,0.12935971325132406,0.004138070464879246,0.0019565101588378537,0.01847995903590344
2022-01-07,6,14.857142857142858,0.5103691826380902,0.09315194609312256,2.1428863071963544,28.451400415633206,42.850457571525,514.2054908583,65.98180251121428,0.17280941757309567,0.0059363096960828535,0.0010834878351064462,0.014400784797757972
2022-01-07,2,11.142857142857142,0.41085303585303584,0.0687090687090687,2.3750509604259906,22.169883636432672,30.657808214649997,306.5780821465,50.73298923298923,0.2658679314570518,0.009802929838790718,0.0016393944332069716,0.026586793145705175
2022-01-07,16,3.857142857142857,0.3333333333333333,0.29761904761904756,4.057896074119825,35.19233971442181,57.9362290029,695.2347480348,27.928571428571427,0.03722693714477894,0.003217142716215464,0.002872448853763807,0.0031022447620649117
2022-01-07,1,6.571428571428571,0.19860853432282005,0.22263450834879409,1.9691161877315886,20.44692735722752,42.9976602922,300.9836220454,8.400371057513913,0.0945344480708126,0.002857118200446214,0.0032027480995193433,0.013504921152973233
2022-01-07,18,5.857142857142857,0.25272108843537416,0.2507936507936508,1.4174693626916424,23.80375603961274,50.6034998507,303.6209991042,1.1969954648526075,0.058822325420789544,0.002538036456890048,0.002518679516662533,0.009803720903464926
2022-01-07,11,11.571428571428571,0.29395166237271503,0.3613688942636311,1.9926336190637433,23.173751617828085,47.81849692594285,334.7294784816,83.84897777660935,0.10584721681704705,0.00268886120229967,0.003305546196474244,0.015121030973863867
2022-01-07,15,6.857142857142857,0.37755102040816324,0.37329931972789115,1.383720668669279,25.1711606663259,75.2264749167,75.2264749167,73.0,0.0344140436648559,0.0018948208565471253,0.001873482783838261,0.0344140436648559
2022-01-07,14,4.857142857142857,0.3095238095238095,0.17857142857142858,1.6820345993321375,25.993966660984686,46.48934295075714,325.4254006553,25.309523809523807,0.056157652991652575,0.0035786739651543303,0.0020646195952813444,0.008022521855950367
2022-01-07,25,9.857142857142858,0.3327200577200577,0.20346320346320348,2.1821322102247187,28.267212663921928,45.034033012600005,450.340330126,70.45414862914863,0.10624627823908812,0.0035862590550399267,0.002193050099796724,0.01062462782390881
2022-01-07,3,11.285714285714286,0.3541487647690655,0.11529269602577874,1.9719625988869887,26.509150134677153,41.01180070778333,246.0708042467,59.52385875402793,0.16450973016635606,0.005162359798941149,0.0016805999011831388,0.027418288361059338
2022-01-07,5,10.285714285714286,0.4600982350982351,0.190001665001665,2.854015177766848,35.24352122654294,49.94704050056667,449.5233645051,62.445110445110444,0.08993263982294063,0.004022846416969745,0.0016612702657010602,0.009992515535882292
2022-01-07,8,11.857142857142858,0.38204081632653064,0.14843537414965985,2.9982683913007633,25.715150942228707,42.172291318858335,506.0674958263,57.30176870748299,0.1352636761374759,0.004358237551279774,0.0016933180799309948,0.011271973011456325
2022-01-07,19,5.142857142857143,0.2511337868480726,0.1765873015873016,1.7837868649302133,29.231398822767453,43.148687524233345,388.3381877181,11.712755102040816,0.06933824651946226,0.0033858954153573387,0.0023808271374352393,0.007704249613273584
2022-01-07,17,3.857142857142857,0.5630952380952381,0.25,1.6605421507298175,31.160058317708856,42.43711576781818,466.808273446,43.10476190476191,0.05071566465870866,0.007403860920854689,0.00328712641306445,0.004610514968973514
2022-01-07,10,8.0,0.4746753246753247,0.18885281385281386,1.6124314619484197,20.346548515581766,54.40056556736668,326.4033934042,89.50422077922077,0.061961556339355565,0.0036764527340965034,0.0014627017831733695,0.010326926056559261
2022-01-07,9,10.142857142857142,0.3136163556331623,0.14530175706646295,3.679216407775296,20.611390881580398,37.9739152689,569.6087290335,82.03520680999672,0.13699662791590067,0.0042359251023538005,0.001962548665331348,0.009133108527726712
2022-01-07,4,12.714285714285714,0.4630952380952381,0.1667207792207792,3.8123123017574088,31.777816696355785,46.70133255513333,560.4159906616,61.98205266955267,0.13297963424926648,0.004843546603273845,0.0017437446932328483,0.011081636187438872
2022-01-08,7,11.428571428571429,0.3700069771498343,0.1698063840920984,1.7402896130203822,25.09852795377189,44.44293571435714,311.1005500005,87.07310308738882,0.11895146046098763,0.0038511261523637057,0.0017673877710435207,0.016993065780141096
2022-01-08,19,4.714285714285714,0.29081632653061223,0.16071428571428573,1.8416341412549462,29.222815918828392,43.148687524233345,388.3381877181,11.546088435374148,0.06356005930950706,0.003920912749612449,0.0021668202037331955,0.0070622288121674525
2022-01-08,9,8.428571428571429,0.28336425479282623,0.11168831168831168,3.667073147878798,20.655621462162078,37.9739152689,569.6087290335,82.89907235621521,0.11384226826814282,0.003827318755628662,0.0015085416134145273,0.007589484551209521
2022-01-08,14,4.714285714285714,0.2789115646258503,0.18367346938775508,1.7382727944131395,25.936140330277812,46.48934295075714,325.4254006553,26.442176870748302,0.0545059573154275,0.0032247391773918142,0.002123608726575097,0.0077865653307753555
2022-01-08,20,3.4285714285714284,0.37755102040816324,0.16326530612244897,2.1909624280118023,32.28941165195955,39.75731385603334,238.5438831362,18.78061224489796,0.05052443738896216,0.0055637029267607135,0.0024059255899505786,0.008420739564827025
2022-01-08,18,5.428571428571429,0.22891156462585036,0.19523809523809524,1.4318864046156534,23.764244660312027,50.6034998507,303.6209991042,1.2049319727891157,0.05451825282902445,0.0022989213129030986,0.001960744180692985,0.009086375471504078
2022-01-08,25,9.571428571428571,0.36219851576994433,0.17625231910946199,2.2268078025748754,28.219260119477926,45.034033012600005,450.340330126,69.7942846835704,0.10316667597128847,0.0039039957969557644,0.0018997546457205667,0.010316667597128844
2022-01-08,11,10.428571428571429,0.2843822843822844,0.39622877122877126,1.9468012293439743,23.107185022936996,47.81849692594285,334.7294784816,82.79566267066267,0.09539317071165969,0.0026013273234268093,0.003624419612368237,0.013627595815951384
2022-01-08,16,3.142857142857143,0.4047619047619047,0.2738095238095238,4.228063698303345,34.79521783145239,57.9362290029,695.2347480348,27.761904761904763,0.030333059895745806,0.003906530441118778,0.002642652945462703,0.0025277549913121505
2022-01-08,2,9.571428571428571,0.45280314923172066,0.09365237936666507,2.4244859182558,22.190919686897246,30.657808214649997,306.5780821465,51.93140193140193,0.22837373599515987,0.01080385713467095,0.0022345403929195412,0.022837373599515987
2022-01-08,12,6.285714285714286,0.3394557823129251,0.11842403628117913,2.4115358006169645,21.21827152551543,43.79906948444,437.9906948444,33.494954648526075,0.08050258409081337,0.004347488036938948,0.0015166837857657754,0.00805025840908134
2022-01-08,15,5.428571428571429,0.3299319727891156,0.3435374149659864,1.408343358867271,25.045597334795225,75.2264749167,75.2264749167,73.0,0.027244451234677586,0.0016558344422078482,0.001724116274876213,0.027244451234677586
2022-01-08,3,9.714285714285714,0.38450590762620834,0.11707841031149302,1.966155169602755,26.515318293661775,41.01180070778333,246.0708042467,58.7827873254565,0.14160331204192672,0.005604870149072171,0.0017066299217790813,0.023600552006987786
2022-01-08,24,5.285714285714286,0.24603174603174605,0.18253968253968253,1.6652136873406336,35.38299229625341,37.25689394366,186.2844697183,40.34126984126984,0.07778141636672596,0.0036204563173701273,0.0026861450096617072,0.015556283273345196
2022-01-08,6,13.571428571428571,0.46990964217854975,0.08915594209711857,2.2141390972615986,28.466526893068423,42.850457571525,514.2054908583,66.03974456915634,0.1578547564369624,0.005465708471519219,0.0010370087018162107,0.013154563036413533
2022-01-08,1,6.428571428571429,0.17653061224489797,0.19795918367346937,1.9475091509844233,20.43125708990647,42.9976602922,300.9836220454,9.122448979591836,0.09247935137362104,0.0025395123472438793,0.002847776851822616,0.013211335910517291
2022-01-08,5,10.714285714285714,0.45216172716172714,0.22174769674769676,2.6693463948929934,35.2525202570951,49.947040500566665,449.5233645051,62.540348540348546,0.0936798331488965,0.003953453947970562,0.0019388401416977907,0.010408870349877388
2022-01-08,4,12.0,0.40898268398268395,0.17754329004329006,3.7766824785529454,31.348189017754425,46.70133255513333,560.4159906616,62.601100288600286,0.12550886828020655,0.004277579484405669,0.0018569381170064833,0.01045907235668388
2022-01-08,17,3.142857142857143,0.4857142857142857,0.21428571428571427,1.6456504971345838,31.03733406396903,42.43711576781818,466.808273446,43.36666666666667,0.041323874907095944,0.0063864170310966445,0.0028175369254838144,0.0037567159006450857
2022-01-08,22,5.428571428571429,0.3704081632653061,0.2636054421768707,2.7821246391073697,32.346190020427755,48.7635184928625,390.1081479429,41.11972789115646,0.053610136556550614,0.0036579848815841867,0.0026032491122385164,0.006701267069568827
2022-01-08,8,11.571428571428571,0.3607953950811094,0.14184196755625328,2.9104705010987124,25.56534687215189,42.17229131885834,506.0674958263,58.22997383568812,0.13200431044741623,0.004115874461506107,0.0016181019486219256,0.011000359203951352
2022-01-08,10,7.285714285714286,0.42875695732838587,0.25858070500927643,1.5281313687693134,20.32381908417591,54.40056556736668,326.4033934042,89.4123840445269,0.056429274523341684,0.0033208060459241815,0.00200275786521282,0.009404879087223613
2022-01-09,11,9.857142857142858,0.3022394272394272,0.38432400932400934,2.0063398887290673,23.152130060709986,47.81849692594285,334.7294784816,82.89090076590075,0.09016614765896601,0.0027646717938234868,0.0035155232987704515,0.012880878236995144
2022-01-09,8,10.714285714285714,0.3735504971219257,0.12143380429094715,2.794708124693913,25.428489654158632,42.172291318858335,506.06749582629993,60.50038199895342,0.12222621337723727,0.00426138185838377,0.0013852901136176643,0.010185517781436438
2022-01-09,14,4.857142857142857,0.3027210884353741,0.23129251700680273,1.6051133263826998,25.909224121495924,46.48934295075714,325.4254006553,21.39455782312925,0.056157652991652575,0.0035000217900959937,0.0026741739519834553,0.008022521855950367
2022-01-09,25,9.0,0.38600803957946817,0.18815708101422388,2.1542183170868943,28.322177593230318,45.034033012600005,450.340330126,69.71095135023707,0.09700747143568914,0.004160629319272402,0.0020280714068788854,0.009700747143568913
2022-01-09,17,3.0,0.5,0.24285714285714285,1.6668834425466763,31.029775200810576,42.43711576781818,466.808273446,43.114285714285714,0.039445516956773403,0.006574252826128899,0.003193208515548323,0.0035859560869793998
2022-01-09,20,3.2857142857142856,0.28231292517006806,0.16326530612244897,2.2400161385148056,32.33189207040046,39.75731385603334,238.5438831362,18.756802721088434,0.0484192524977554,0.004160246332622876,0.0024059255899505786,0.008069875416292565
2022-01-09,19,4.428571428571429,0.2789115646258503,0.14285714285714285,1.8128214265879035,29.29327066389315,43.148687524233345,388.3381877181,11.778231292517006,0.059707934502870263,0.003760407549335916,0.0019260624033183957,0.006634214944763365
2022-01-09,3,9.714285714285714,0.3987916219119227,0.1313641245972073,2.04036727519294,26.562575325580124,41.01180070778333,246.0708042467,57.81135875402793,0.14160331204192672,0.00581311031383971,0.0019148700865466207,0.023600552006987786
2022-01-09,22,5.285714285714286,0.46564625850340136,0.2636054421768707,2.7207968942011775,32.55295629262669,48.7635184928625,390.1081479429,43.54829931972789,0.05219934348927297,0.004598513593102619,0.0026032491122385164,0.0065249179361591214
2022-01-09,9,8.428571428571429,0.3241805813234384,0.11168831168831168,3.7225504694617952,20.65356674893783,37.9739152689,569.6087290335,84.14397031539889,0.11384226826814281,0.004378613032956231,0.0015085416134145273,0.00758948455120952
2022-01-09,18,5.0,0.19319727891156463,0.2523809523809524,1.433106349628627,23.670984217413302,50.6034998507,303.6209991042,1.1870748299319729,0.05021418023725936,0.0019402485969226748,0.0025346205262616636,0.00836903003954323
2022-01-09,15,6.285714285714286,0.3299319727891156,0.33163265306122447,1.3716017808966066,25.003192670549726,75.2264749167,75.2264749167,73.0,0.03154620669278457,0.0016558344422078482,0.001664369671291394,0.03154620669278457
2022-01-09,4,12.428571428571429,0.4454906204906205,0.17278138528138529,3.8169320011289463,31.512390308678697,46.70133255513333,560.4159906616,62.2074494949495,0.12999132786164252,0.004659418633935398,0.0018071330105460838,0.010832610655136873
2022-01-09,24,4.571428571428571,0.24603174603174605,0.1349206349206349,1.5541160408572214,35.16182470057641,37.25689394366,186.2844697183,41.17460317460318,0.06727041415500624,0.0036204563173701273,0.0019854115288803925,0.01345408283100125
2022-01-09,10,7.714285714285714,0.4271335807050093,0.26669758812615957,1.4633499440822237,20.21722992046606,54.40056556736668,326.4033934042,89.9188775510204,0.059748643612950014,0.0033082326781605138,0.0020656247040311605,0.009958107268825001
2022-01-09,5,11.285714285714286,0.47047674547674545,0.2180846930846931,2.6332806101413255,35.279668148691876,49.94704050056667,449.5233645051,62.27905427905428,0.09867609091683764,0.004113590414891753,0.0019068128483135526,0.010964010101870847
2022-01-09,7,10.857142857142858,0.38905459619745336,0.15075876504447933,1.697385004860711,25.024031503527453,44.44293571435714,311.1005500005,87.35405546834117,0.11300388743793825,0.004049378586465352,0.0015691353369418747,0.01614341249113404
2022-01-09,16,3.5714285714285716,0.49047619047619045,0.20238095238095236,3.5591452434114537,34.252238771372525,57.9362290029,695.2347480348,27.86190476190476,0.03446938624516569,0.004733795711002754,0.001953265220559389,0.002872448853763807
2022-01-09,12,6.571428571428571,0.3639455782312925,0.11842403628117913,2.3418386152470254,21.035303102357272,43.79906948444,437.9906948444,36.686791383219955,0.08416179245857762,0.0046611344684615984,0.0015166837857657752,0.008416179245857762
2022-01-09,2,9.285714285714286,0.3873269587555302,0.1650809507952365,2.469810588041304,22.317400352388848,30.657808214649997,306.5780821465,51.08021145521145,0.22155660954754317,0.009241598990425454,0.003938822004823719,0.022155660954754314
